Date,Open,High,Low,Close,Volume,Market Cap
"Dec 16, 2017",17760.3,19716.7,17515.3,19497.4,12740600000,297376000000
"Dec 17, 2017",19475.8,20089.0,18974.1,19140.8,13314600000,326141000000
"Dec 18, 2017",19106.4,19371.0,18355.9,19114.2,14839500000,320000000000
"Dec 19, 2017",19118.3,19177.8,17275.4,17776.7,16894500000,320242000000
"Dec 20, 2017",17760.3,17934.7,16077.7,16624.6,22149700000,297526000000
"Dec 21, 2017",16642.4,17567.7,15342.7,15802.9,16516600000,278827000000
"Dec 22, 2017",15898.0,15943.4,11833.0,13831.8,22198000000,266381000000
"Dec 23, 2017",13948.7,15603.2,13828.8,14699.2,13086000000,233748000000
"Dec 24, 2017",14608.2,14626.0,12747.7,13925.8,11572300000,244824000000
"Dec 25, 2017",13995.9,14593.0,13448.9,14026.6,10664700000,234590000000
"Dec 26, 2017",14036.6,16461.2,14028.9,16099.8,13454300000,235294000000
"Dec 27, 2017",16163.5,16930.9,15114.3,15838.5,12487600000,270976000000
"Dec 28, 2017",15864.1,15888.4,13937.3,14606.5,12336500000,265988000000
"Dec 29, 2017",14695.8,15279.0,14307.0,14656.2,13025500000,246428000000
"Dec 30, 2017",14681.9,14681.9,12350.1,12952.2,14452600000,246224000000
"Dec 31, 2017",12897.7,14377.4,12755.6,14156.4,12136300000,216326000000
